url_length,query_length,path_depth,num_params,has_special_chars,special_char_ratio,has_encoded_chars,encoded_char_count,has_sql_keywords,sql_keyword_count,has_script_tags,has_common_attack_path,method_encoded,status_code,status_group,response_bytes,is_post,is_login_path,hour_of_day,entropy,ip_req_count_5m,ip_unique_paths_5m,ip_error_rate_5m,ip_login_fail_count_5m,global_rps_1m,event_ts,split_group,label
4,0,1,0,0,0.0,0,0,0,0,0,0,0,200,2,20964,0,0,10,0.0,3,3,0.3333333333333333,0,1.2,2026-01-11T10:48:15+0300,2026-01-11T10:30:00+0300,NORMAL
11,0,1,0,0,0.0,0,0,0,0,0,0,0,200,2,1831,0,0,10,0.0,3,3,0.0,0,1.2,2026-01-11T10:48:16+0300,2026-01-11T10:30:00+0300,NORMAL
5,0,1,0,0,0.0,0,0,0,0,0,0,0,200,2,9891,0,0,10,0.0,4,4,0.0,0,1.2,2026-01-11T10:48:17+0300,2026-01-11T10:30:00+0300,NORMAL
14,0,2,0,0,0.0,0,0,0,0,0,0,0,200,2,4651,0,1,10,0.0,6,6,0.16666666666666666,0,1.2,2026-01-11T10:48:17+0300,2026-01-11T10:30:00+0300,NORMAL
8,0,1,0,0,0.0,0,0,0,0,0,0,0,200,2,2289,0,0,10,0.0,3,3,0.0,0,1.2,2026-01-11T10:48:17+0300,2026-01-11T10:30:00+0300,NORMAL
6,0,1,0,0,0.0,0,0,0,0,0,0,0,404,4,25959,0,0,10,0.0,5,5,0.2,0,1.2,2026-01-11T10:48:18+0300,2026-01-11T10:30:00+0300,NORMAL
10,0,2,0,0,0.0,0,0,0,0,0,0,0,200,2,679,0,0,10,0.0,1,1,0.0,0,1.2,2026-01-11T10:48:19+0300,2026-01-11T10:30:00+0300,NORMAL
9,0,1,0,0,0.0,0,0,0,0,0,0,0,200,2,7760,0,0,10,0.0,3,3,0.3333333333333333,0,1.2,2026-01-11T10:48:21+0300,2026-01-11T10:30:00+0300,NORMAL
15,7,1,1,0,0.0,0,0,0,0,0,0,0,200,2,5733,0,0,10,2.807354922057604,5,4,0.0,0,1.2,2026-01-11T10:48:22+0300,2026-01-11T10:30:00+0300,NORMAL
27,16,2,2,0,0.0,0,0,1,1,0,0,0,200,2,19879,0,0,10,3.75,8,7,0.0,0,1.2,2026-01-11T10:48:22+0300,2026-01-11T10:30:00+0300,NORMAL
12,0,2,0,0,0.0,0,0,0,0,0,1,0,301,3,9090,0,1,10,0.0,8,7,0.0,0,1.2,2026-01-11T10:48:23+0300,2026-01-11T10:30:00+0300,NORMAL
13,0,3,0,0,0.0,0,0,0,0,0,0,0,200,2,9879,0,0,10,0.0,8,7,0.375,2,1.2,2026-01-11T10:48:23+0300,2026-01-11T10:30:00+0300,NORMAL
5,0,1,0,0,0.0,0,0,0,0,0,0,0,404,4,16473,0,0,10,0.0,3,3,0.6666666666666666,0,1.2,2026-01-11T10:48:24+0300,2026-01-11T10:30:00+0300,NORMAL
14,0,2,0,0,0.0,0,0,0,0,0,0,0,200,2,2143,0,1,10,0.0,5,4,0.0,0,1.2,2026-01-11T10:48:25+0300,2026-01-11T10:30:00+0300,NORMAL
14,0,2,0,0,0.0,0,0,0,0,0,0,1,200,2,7273,1,0,10,0.0,7,6,0.14285714285714285,0,1.2,2026-01-11T10:48:25+0300,2026-01-11T10:30:00+0300,NORMAL
17,6,2,1,0,0.0,0,0,0,0,0,0,0,200,2,8312,0,0,10,2.584962500721156,6,6,0.0,0,1.2,2026-01-11T10:48:26+0300,2026-01-11T10:30:00+0300,NORMAL
14,0,3,0,0,0.0,0,0,0,0,0,0,0,404,4,21378,0,0,10,0.0,4,4,0.5,0,1.2,2026-01-11T10:48:29+0300,2026-01-11T10:30:00+0300,NORMAL
12,0,1,0,0,0.0,0,0,0,0,0,0,0,200,2,1361,0,0,10,0.0,5,5,0.0,0,1.2,2026-01-11T10:48:32+0300,2026-01-11T10:30:00+0300,NORMAL
11,0,2,0,0,0.0,0,0,0,0,0,0,1,200,2,2718,1,1,10,0.0,6,4,0.16666666666666666,1,1.2,2026-01-11T10:48:33+0300,2026-01-11T10:30:00+0300,NORMAL
4,0,1,0,0,0.0,0,0,0,0,0,0,0,404,4,15461,0,0,10,0.0,7,7,0.42857142857142855,1,1.2,2026-01-11T10:48:34+0300,2026-01-11T10:30:00+0300,NORMAL
9,0,1,0,0,0.0,0,0,0,0,0,0,0,200,2,1421,0,0,10,0.0,8,7,0.0,0,1.2,2026-01-11T10:48:34+0300,2026-01-11T10:30:00+0300,NORMAL
28,17,2,2,0,0.0,0,0,1,1,0,0,0,200,2,26770,0,0,10,3.734521664779752,7,7,0.0,0,1.2,2026-01-11T10:48:34+0300,2026-01-11T10:30:00+0300,NORMAL
15,7,1,1,0,0.0,0,0,0,0,0,0,0,200,2,19430,0,0,10,2.807354922057604,7,4,0.0,0,1.2,2026-01-11T10:48:35+0300,2026-01-11T10:30:00+0300,NORMAL
9,0,1,0,0,0.0,0,0,0,0,0,0,0,200,2,20178,0,0,10,0.0,5,5,0.0,0,1.2,2026-01-11T10:48:36+0300,2026-01-11T10:30:00+0300,NORMAL
9,0,1,0,0,0.0,0,0,0,0,0,1,1,302,3,8328,1,1,10,0.0,5,5,0.0,0,1.2,2026-01-11T10:48:36+0300,2026-01-11T10:30:00+0300,NORMAL
16,0,2,0,0,0.0,0,0,0,0,0,1,1,404,4,4955,1,1,10,0.0,4,4,0.25,0,1.2,2026-01-11T10:48:37+0300,2026-01-11T10:30:00+0300,NORMAL
16,0,2,0,0,0.0,0,0,0,0,0,0,0,200,2,13227,0,0,10,0.0,4,4,0.0,0,1.2,2026-01-11T10:48:39+0300,2026-01-11T10:30:00+0300,NORMAL
30,20,1,1,0,0.0,0,0,0,0,0,0,0,200,2,4230,0,0,10,3.546439344671015,5,4,0.2,0,1.2,2026-01-11T10:48:39+0300,2026-01-11T10:30:00+0300,NORMAL
16,8,1,1,0,0.0,0,0,0,0,0,0,0,200,2,20572,0,0,10,2.75,6,5,0.16666666666666666,0,1.2,2026-01-11T10:48:40+0300,2026-01-11T10:30:00+0300,NORMAL
5,0,1,0,0,0.0,0,0,0,0,0,0,0,200,2,12539,0,0,10,0.0,8,7,0.125,0,1.2,2026-01-11T10:48:41+0300,2026-01-11T10:30:00+0300,NORMAL
27,16,2,2,0,0.0,0,0,1,1,0,0,0,200,2,31855,0,0,10,3.625,3,3,0.6666666666666666,2,1.2,2026-01-11T10:48:42+0300,2026-01-11T10:30:00+0300,NORMAL
15,7,1,1,0,0.0,0,0,0,0,0,0,0,200,2,2946,0,0,10,2.807354922057604,4,4,0.25,0,1.2,2026-01-11T10:48:43+0300,2026-01-11T10:30:00+0300,NORMAL
13,0,3,0,0,0.0,0,0,0,0,0,0,0,200,2,1666,0,0,10,0.0,6,6,0.0,0,1.2,2026-01-11T10:48:43+0300,2026-01-11T10:30:00+0300,NORMAL
1,0,1,0,0,0.0,0,0,0,0,0,0,4,200,2,10652,0,0,10,0.0,7,7,0.42857142857142855,1,1.2,2026-01-11T10:48:44+0300,2026-01-11T10:30:00+0300,NORMAL
9,0,1,0,0,0.0,0,0,0,0,0,0,0,200,2,18690,0,0,10,0.0,4,4,0.5,1,1.2,2026-01-11T10:48:45+0300,2026-01-11T10:30:00+0300,NORMAL
9,0,1,0,0,0.0,0,0,0,0,0,0,0,200,2,4246,0,0,10,0.0,4,3,0.25,0,1.2,2026-01-11T10:48:45+0300,2026-01-11T10:30:00+0300,NORMAL
9,0,1,0,0,0.0,0,0,0,0,0,0,0,200,2,21648,0,0,10,0.0,4,4,0.0,0,1.2,2026-01-11T10:48:46+0300,2026-01-11T10:30:00+0300,NORMAL
5,0,1,0,0,0.0,0,0,0,0,0,0,0,200,2,21544,0,0,10,0.0,7,7,0.0,0,1.2,2026-01-11T10:48:46+0300,2026-01-11T10:30:00+0300,NORMAL
17,6,2,1,0,0.0,0,0,0,0,0,0,0,200,2,3296,0,0,10,2.584962500721156,5,5,0.0,0,1.2,2026-01-11T10:48:47+0300,2026-01-11T10:30:00+0300,NORMAL
29,19,1,1,0,0.0,0,0,1,1,0,0,0,200,2,7510,0,0,10,3.5110854081804264,5,4,0.2,0,1.2,2026-01-11T10:48:47+0300,2026-01-11T10:30:00+0300,NORMAL
4,0,1,0,0,0.0,0,0,0,0,0,0,0,200,2,22608,0,0,10,0.0,6,6,0.0,0,1.2,2026-01-11T10:48:47+0300,2026-01-11T10:30:00+0300,NORMAL
14,0,2,0,0,0.0,0,0,0,0,0,1,0,200,2,9211,0,0,10,0.0,8,8,0.25,0,1.2,2026-01-11T10:48:49+0300,2026-01-11T10:30:00+0300,NORMAL
5,0,1,0,0,0.0,0,0,0,0,0,0,0,200,2,12226,0,0,10,0.0,4,4,0.0,0,1.2,2026-01-11T10:48:50+0300,2026-01-11T10:30:00+0300,NORMAL
1,0,1,0,0,0.0,0,0,0,0,0,0,0,200,2,20934,0,0,10,0.0,3,2,0.0,0,1.2,2026-01-11T10:48:50+0300,2026-01-11T10:30:00+0300,NORMAL
8,0,1,0,0,0.0,0,0,0,0,0,0,0,200,2,14237,0,0,10,0.0,2,2,0.0,0,1.2,2026-01-11T10:48:50+0300,2026-01-11T10:30:00+0300,NORMAL
26,15,2,2,0,0.0,0,0,1,1,0,0,0,200,2,11937,0,0,10,3.5068905956085183,8,6,0.125,0,1.2,2026-01-11T10:48:52+0300,2026-01-11T10:30:00+0300,NORMAL
15,7,1,1,0,0.0,0,0,0,0,0,0,0,200,2,10122,0,0,10,2.807354922057604,6,6,0.0,0,1.2,2026-01-11T10:48:53+0300,2026-01-11T10:30:00+0300,NORMAL
24,14,1,1,0,0.0,0,0,0,0,0,0,0,200,2,11243,0,0,10,3.4677201004745006,8,6,0.125,0,1.2,2026-01-11T10:48:54+0300,2026-01-11T10:30:00+0300,NORMAL
9,0,1,0,0,0.0,0,0,0,0,0,0,0,500,5,504,0,0,10,0.0,8,8,0.25,0,1.2,2026-01-11T10:48:54+0300,2026-01-11T10:30:00+0300,NORMAL
13,0,1,0,0,0.0,0,0,0,0,0,1,1,200,2,3158,1,1,10,0.0,4,4,0.5,0,1.2,2026-01-11T10:48:55+0300,2026-01-11T10:30:00+0300,NORMAL
12,0,1,0,0,0.0,0,0,0,0,0,0,0,304,3,8833,0,0,10,0.0,5,4,0.0,0,1.2,2026-01-11T10:48:58+0300,2026-01-11T10:30:00+0300,NORMAL
9,0,1,0,0,0.0,0,0,0,0,0,1,1,302,3,8677,1,1,10,0.0,3,3,0.0,0,1.2,2026-01-11T10:48:59+0300,2026-01-11T10:30:00+0300,NORMAL
14,0,3,0,0,0.0,0,0,0,0,0,0,0,200,2,13859,0,0,10,0.0,4,4,0.25,0,1.2,2026-01-11T10:48:59+0300,2026-01-11T10:30:00+0300,NORMAL
11,0,2,0,0,0.0,0,0,0,0,0,0,0,200,2,10939,0,0,10,0.0,4,3,0.0,0,1.4666666666666666,2026-01-11T10:49:00+0300,2026-01-11T10:30:00+0300,NORMAL
28,20,1,1,0,0.0,0,0,1,1,0,0,0,301,3,8884,0,0,10,3.721928094887362,6,4,0.16666666666666666,1,1.4666666666666666,2026-01-11T10:49:01+0300,2026-01-11T10:30:00+0300,NORMAL
5,0,1,0,0,0.0,0,0,0,0,0,0,0,302,3,4278,0,1,10,0.0,4,4,0.0,0,1.4666666666666666,2026-01-11T10:49:01+0300,2026-01-11T10:30:00+0300,NORMAL
14,0,2,0,0,0.0,0,0,0,0,0,0,0,304,3,17606,0,0,10,0.0,3,2,0.0,0,1.4666666666666666,2026-01-11T10:49:01+0300,2026-01-11T10:30:00+0300,NORMAL
7,0,1,0,0,0.0,0,0,0,0,0,0,0,200,2,3803,0,1,10,0.0,4,4,0.0,0,1.4666666666666666,2026-01-11T10:49:01+0300,2026-01-11T10:30:00+0300,NORMAL
5,0,1,0,0,0.0,0,0,0,0,0,0,0,200,2,18928,0,0,10,0.0,8,7,0.0,0,1.4666666666666666,2026-01-11T10:49:01+0300,2026-01-11T10:30:00+0300,NORMAL
13,0,3,0,0,0.0,0,0,0,0,0,0,0,304,3,6532,0,0,10,0.0,5,5,0.0,0,1.4666666666666666,2026-01-11T10:49:03+0300,2026-01-11T10:30:00+0300,NORMAL
26,15,2,2,0,0.0,0,0,1,1,0,0,0,500,5,5491,0,0,10,3.5068905956085183,8,8,0.25,0,1.4666666666666666,2026-01-11T10:49:03+0300,2026-01-11T10:30:00+0300,NORMAL
19,11,1,1,1,0.05263157894736842,1,1,0,0,0,0,1,200,2,8752,1,0,10,3.277613436819116,4,4,0.0,0,1.4666666666666666,2026-01-11T10:49:03+0300,2026-01-11T10:30:00+0300,NORMAL
14,0,2,0,0,0.0,0,0,0,0,0,0,0,200,2,8681,0,0,10,0.0,7,6,0.14285714285714285,0,1.4666666666666666,2026-01-11T10:49:04+0300,2026-01-11T10:30:00+0300,NORMAL
9,0,1,0,0,0.0,0,0,0,0,0,0,0,200,2,9309,0,0,10,0.0,7,7,0.0,0,1.4666666666666666,2026-01-11T10:49:05+0300,2026-01-11T10:30:00+0300,NORMAL
20,8,2,1,0,0.0,0,0,0,0,0,0,0,200,2,21439,0,0,10,2.75,5,4,0.0,0,1.4666666666666666,2026-01-11T10:49:07+0300,2026-01-11T10:30:00+0300,NORMAL
9,0,1,0,0,0.0,0,0,0,0,0,0,1,404,4,8235,1,0,10,0.0,4,3,0.5,0,1.4666666666666666,2026-01-11T10:49:09+0300,2026-01-11T10:30:00+0300,NORMAL
10,0,2,0,0,0.0,0,0,0,0,0,0,0,200,2,3561,0,0,10,0.0,3,3,0.0,0,1.4666666666666666,2026-01-11T10:49:09+0300,2026-01-11T10:30:00+0300,NORMAL
11,0,2,0,0,0.0,0,0,0,0,0,0,0,200,2,1761,0,0,10,0.0,4,4,0.0,0,1.4666666666666666,2026-01-11T10:49:14+0300,2026-01-11T10:30:00+0300,NORMAL
8,0,1,0,0,0.0,0,0,0,0,0,0,0,200,2,9894,0,0,10,0.0,2,2,0.0,0,1.4666666666666666,2026-01-11T10:49:15+0300,2026-01-11T10:30:00+0300,NORMAL
17,6,2,1,0,0.0,0,0,0,0,0,0,0,200,2,14590,0,0,10,2.584962500721156,6,5,0.16666666666666666,0,1.4666666666666666,2026-01-11T10:49:15+0300,2026-01-11T10:30:00+0300,NORMAL
11,0,2,0,0,0.0,0,0,0,0,0,0,0,200,2,5647,0,0,10,0.0,7,6,0.14285714285714285,0,1.4666666666666666,2026-01-11T10:49:16+0300,2026-01-11T10:30:00+0300,NORMAL
30,20,1,1,0,0.0,0,0,0,0,0,0,0,500,5,14429,0,0,10,3.546439344671015,3,3,0.6666666666666666,0,1.4666666666666666,2026-01-11T10:49:19+0300,2026-01-11T10:30:00+0300,NORMAL
11,0,1,0,0,0.0,0,0,0,0,0,0,0,200,2,13345,0,0,10,0.0,4,4,0.0,0,1.4666666666666666,2026-01-11T10:49:20+0300,2026-01-11T10:30:00+0300,NORMAL
5,0,1,0,0,0.0,0,0,0,0,0,0,0,200,2,22515,0,0,10,0.0,5,5,0.0,0,1.4666666666666666,2026-01-11T10:49:20+0300,2026-01-11T10:30:00+0300,NORMAL
14,0,1,0,0,0.0,0,0,0,0,0,1,0,200,2,9473,0,0,10,0.0,7,5,0.2857142857142857,0,1.4666666666666666,2026-01-11T10:49:21+0300,2026-01-11T10:30:00+0300,NORMAL
6,0,1,0,0,0.0,0,0,0,0,0,0,0,200,2,3902,0,1,10,0.0,6,6,0.0,0,1.4666666666666666,2026-01-11T10:49:22+0300,2026-01-11T10:30:00+0300,NORMAL
15,7,1,1,0,0.0,0,0,0,0,0,0,0,200,2,2240,0,0,10,2.807354922057604,3,3,0.0,0,1.4666666666666666,2026-01-11T10:49:23+0300,2026-01-11T10:30:00+0300,NORMAL
12,0,1,0,0,0.0,0,0,0,0,0,0,0,200,2,16232,0,0,10,0.0,3,3,0.3333333333333333,0,1.4666666666666666,2026-01-11T10:49:23+0300,2026-01-11T10:30:00+0300,NORMAL
20,8,2,1,0,0.0,0,0,0,0,0,0,0,200,2,20708,0,0,10,2.75,4,3,0.0,0,1.4666666666666666,2026-01-11T10:49:24+0300,2026-01-11T10:30:00+0300,NORMAL
4,0,1,0,0,0.0,0,0,0,0,0,0,0,200,2,4398,0,0,10,0.0,7,5,0.2857142857142857,0,1.4666666666666666,2026-01-11T10:49:24+0300,2026-01-11T10:30:00+0300,NORMAL
13,0,3,0,0,0.0,0,0,0,0,0,0,0,200,2,4965,0,0,10,0.0,5,4,0.0,0,1.4666666666666666,2026-01-11T10:49:26+0300,2026-01-11T10:30:00+0300,NORMAL
13,0,3,0,0,0.0,0,0,0,0,0,0,0,200,2,9905,0,0,10,0.0,4,3,0.0,0,1.4666666666666666,2026-01-11T10:49:28+0300,2026-01-11T10:30:00+0300,NORMAL
20,8,2,1,0,0.0,0,0,0,0,0,0,0,200,2,7488,0,0,10,2.75,5,4,0.0,0,1.4666666666666666,2026-01-11T10:49:28+0300,2026-01-11T10:30:00+0300,NORMAL
16,0,2,0,0,0.0,0,0,0,0,0,0,0,200,2,21581,0,0,10,0.0,3,3,0.6666666666666666,0,1.4666666666666666,2026-01-11T10:49:29+0300,2026-01-11T10:30:00+0300,NORMAL
1,0,1,0,0,0.0,0,0,0,0,0,0,0,200,2,25175,0,0,10,0.0,7,7,0.0,0,1.4666666666666666,2026-01-11T10:49:29+0300,2026-01-11T10:30:00+0300,NORMAL
14,0,1,0,0,0.0,0,0,0,0,0,1,0,200,2,12262,0,0,10,0.0,1,1,0.0,0,1.4666666666666666,2026-01-11T10:49:29+0300,2026-01-11T10:30:00+0300,NORMAL
6,0,1,0,0,0.0,0,0,0,0,0,0,0,200,2,14537,0,0,10,0.0,7,7,0.0,0,1.4666666666666666,2026-01-11T10:49:29+0300,2026-01-11T10:30:00+0300,NORMAL
14,0,2,0,0,0.0,0,0,0,0,0,0,0,200,2,2305,0,0,10,0.0,3,3,0.0,0,1.4666666666666666,2026-01-11T10:49:30+0300,2026-01-11T10:30:00+0300,NORMAL
4,0,1,0,0,0.0,0,0,0,0,0,0,0,200,2,14351,0,0,10,0.0,4,4,0.0,0,1.4666666666666666,2026-01-11T10:49:30+0300,2026-01-11T10:30:00+0300,NORMAL
12,0,1,0,0,0.0,0,0,0,0,0,0,0,200,2,18452,0,0,10,0.0,4,4,0.25,0,1.4666666666666666,2026-01-11T10:49:30+0300,2026-01-11T10:30:00+0300,NORMAL
15,7,1,1,0,0.0,0,0,0,0,0,0,1,200,2,6496,1,0,10,2.807354922057604,7,4,0.0,0,1.4666666666666666,2026-01-11T10:49:31+0300,2026-01-11T10:30:00+0300,NORMAL
4,0,1,0,0,0.0,0,0,0,0,0,0,0,200,2,12649,0,0,10,0.0,7,7,0.0,0,1.4666666666666666,2026-01-11T10:49:32+0300,2026-01-11T10:30:00+0300,NORMAL
14,0,3,0,0,0.0,0,0,0,0,0,0,0,200,2,22615,0,0,10,0.0,6,3,0.0,0,1.4666666666666666,2026-01-11T10:49:33+0300,2026-01-11T10:30:00+0300,NORMAL
11,0,1,0,0,0.0,0,0,0,0,0,0,0,200,2,15893,0,0,10,0.0,8,7,0.375,2,1.4666666666666666,2026-01-11T10:49:33+0300,2026-01-11T10:30:00+0300,NORMAL
10,0,2,0,0,0.0,0,0,0,0,0,0,4,200,2,1638,0,0,10,0.0,5,5,0.0,0,1.4666666666666666,2026-01-11T10:49:34+0300,2026-01-11T10:30:00+0300,NORMAL
27,16,2,2,0,0.0,0,0,1,1,0,0,0,200,2,22306,0,0,10,3.75,6,5,0.16666666666666666,0,1.4666666666666666,2026-01-11T10:49:34+0300,2026-01-11T10:30:00+0300,NORMAL
9,0,1,0,0,0.0,0,0,0,0,0,0,0,200,2,1926,0,0,10,0.0,8,6,0.125,0,1.4666666666666666,2026-01-11T10:49:34+0300,2026-01-11T10:30:00+0300,NORMAL
17,6,2,1,0,0.0,0,0,0,0,0,0,0,200,2,4961,0,0,10,2.584962500721156,8,7,0.375,2,1.4666666666666666,2026-01-11T10:49:36+0300,2026-01-11T10:30:00+0300,NORMAL
4,0,1,0,0,0.0,0,0,0,0,0,0,0,200,2,15907,0,0,10,0.0,6,5,0.16666666666666666,0,1.4666666666666666,2026-01-11T10:49:36+0300,2026-01-11T10:30:00+0300,NORMAL
8,0,1,0,0,0.0,0,0,0,0,0,0,0,200,2,25848,0,0,10,0.0,7,4,0.0,0,1.4666666666666666,2026-01-11T10:49:36+0300,2026-01-11T10:30:00+0300,NORMAL
16,0,2,0,0,0.0,0,0,0,0,0,0,0,304,3,23831,0,0,10,0.0,7,7,0.0,0,1.4666666666666666,2026-01-11T10:49:37+0300,2026-01-11T10:30:00+0300,NORMAL
26,15,2,2,0,0.0,0,0,1,1,0,0,0,200,2,5825,0,0,10,3.5068905956085183,5,5,0.0,0,1.4666666666666666,2026-01-11T10:49:37+0300,2026-01-11T10:30:00+0300,NORMAL
9,0,1,0,0,0.0,0,0,0,0,0,0,0,200,2,558,0,0,10,0.0,5,5,0.0,0,1.4666666666666666,2026-01-11T10:49:38+0300,2026-01-11T10:30:00+0300,NORMAL
10,0,2,0,0,0.0,0,0,0,0,0,0,0,304,3,11339,0,0,10,0.0,5,5,0.0,0,1.4666666666666666,2026-01-11T10:49:39+0300,2026-01-11T10:30:00+0300,NORMAL
11,0,1,0,0,0.0,0,0,0,0,0,0,0,200,2,23994,0,0,10,0.0,8,8,0.25,0,1.4666666666666666,2026-01-11T10:49:40+0300,2026-01-11T10:30:00+0300,NORMAL
9,0,1,0,0,0.0,0,0,0,0,0,0,1,200,2,1166,1,0,10,0.0,3,2,0.0,0,1.4666666666666666,2026-01-11T10:49:41+0300,2026-01-11T10:30:00+0300,NORMAL
11,0,1,0,0,0.0,0,0,0,0,0,0,0,200,2,8611,0,0,10,0.0,4,3,0.0,0,1.4666666666666666,2026-01-11T10:49:41+0300,2026-01-11T10:30:00+0300,NORMAL
28,17,2,2,0,0.0,0,0,1,1,0,0,0,304,3,42930,0,0,10,3.6168746059562227,4,4,0.25,0,1.4666666666666666,2026-01-11T10:49:43+0300,2026-01-11T10:30:00+0300,NORMAL
1,0,1,0,0,0.0,0,0,0,0,0,0,0,200,2,1920,0,0,10,0.0,1,1,0.0,0,1.4666666666666666,2026-01-11T10:49:44+0300,2026-01-11T10:30:00+0300,NORMAL
13,0,3,0,0,0.0,0,0,0,0,0,0,0,304,3,1890,0,0,10,0.0,4,4,0.0,0,1.4666666666666666,2026-01-11T10:49:44+0300,2026-01-11T10:30:00+0300,NORMAL
20,8,2,1,0,0.0,0,0,0,0,0,0,0,200,2,18664,0,0,10,2.75,4,3,0.0,0,1.4666666666666666,2026-01-11T10:49:45+0300,2026-01-11T10:30:00+0300,NORMAL
8,0,1,0,0,0.0,0,0,0,0,0,0,0,404,4,13364,0,0,10,0.0,4,4,0.25,0,1.4666666666666666,2026-01-11T10:49:45+0300,2026-01-11T10:30:00+0300,NORMAL
10,0,2,0,0,0.0,0,0,0,0,0,0,0,200,2,3248,0,0,10,0.0,8,7,0.125,0,1.4666666666666666,2026-01-11T10:49:46+0300,2026-01-11T10:30:00+0300,NORMAL
5,0,1,0,0,0.0,0,0,0,0,0,0,0,200,2,15605,0,0,10,0.0,5,5,0.0,0,1.4666666666666666,2026-01-11T10:49:46+0300,2026-01-11T10:30:00+0300,NORMAL
10,0,2,0,0,0.0,0,0,0,0,0,0,0,200,2,9065,0,0,10,0.0,4,3,0.25,0,1.4666666666666666,2026-01-11T10:49:46+0300,2026-01-11T10:30:00+0300,NORMAL
29,0,3,0,0,0.0,0,0,0,0,0,0,1,200,2,1138,1,0,10,0.0,4,4,0.0,0,1.4666666666666666,2026-01-11T10:49:47+0300,2026-01-11T10:30:00+0300,NORMAL
14,0,2,0,0,0.0,0,0,0,0,0,1,1,301,3,6420,1,0,10,0.0,2,2,0.0,0,1.4666666666666666,2026-01-11T10:49:47+0300,2026-01-11T10:30:00+0300,NORMAL
14,0,3,0,0,0.0,0,0,0,0,0,0,0,200,2,19206,0,0,10,0.0,6,6,0.0,0,1.4666666666666666,2026-01-11T10:49:48+0300,2026-01-11T10:30:00+0300,NORMAL
10,0,2,0,0,0.0,0,0,0,0,0,0,0,304,3,1135,0,0,10,0.0,2,2,0.0,0,1.4666666666666666,2026-01-11T10:49:50+0300,2026-01-11T10:30:00+0300,NORMAL
24,14,1,1,0,0.0,0,0,0,0,0,0,0,200,2,14529,0,0,10,3.4677201004745006,6,3,0.0,0,1.4666666666666666,2026-01-11T10:49:52+0300,2026-01-11T10:30:00+0300,NORMAL
27,16,2,2,0,0.0,0,0,1,1,0,0,0,200,2,35761,0,0,10,3.625,5,5,0.0,0,1.4666666666666666,2026-01-11T10:49:53+0300,2026-01-11T10:30:00+0300,NORMAL
15,7,1,1,0,0.0,0,0,0,0,0,0,0,200,2,1137,0,0,10,2.807354922057604,3,3,0.0,0,1.4666666666666666,2026-01-11T10:49:53+0300,2026-01-11T10:30:00+0300,NORMAL
8,0,1,0,0,0.0,0,0,0,0,0,0,0,200,2,2758,0,0,10,0.0,8,7,0.0,0,1.4666666666666666,2026-01-11T10:49:54+0300,2026-01-11T10:30:00+0300,NORMAL
16,0,2,0,0,0.0,0,0,0,0,0,1,1,404,4,2092,1,1,10,0.0,6,6,0.16666666666666666,0,1.4666666666666666,2026-01-11T10:49:54+0300,2026-01-11T10:30:00+0300,NORMAL
5,0,1,0,0,0.0,0,0,0,0,0,0,0,200,2,10919,0,0,10,0.0,7,6,0.14285714285714285,0,1.4666666666666666,2026-01-11T10:49:54+0300,2026-01-11T10:30:00+0300,NORMAL
12,0,2,0,0,0.0,0,0,0,0,0,1,1,302,3,5288,1,1,10,0.0,7,7,0.0,0,1.4666666666666666,2026-01-11T10:49:54+0300,2026-01-11T10:30:00+0300,NORMAL
1,0,1,0,0,0.0,0,0,0,0,0,0,0,200,2,12776,0,0,10,0.0,2,2,0.0,0,1.4666666666666666,2026-01-11T10:49:54+0300,2026-01-11T10:30:00+0300,NORMAL
14,0,3,0,0,0.0,0,0,0,0,0,0,0,200,2,17318,0,0,10,0.0,6,5,0.16666666666666666,0,1.4666666666666666,2026-01-11T10:49:54+0300,2026-01-11T10:30:00+0300,NORMAL
26,15,2,2,0,0.0,0,0,1,1,0,0,0,200,2,12664,0,0,10,3.5068905956085183,5,5,0.2,0,1.4666666666666666,2026-01-11T10:49:54+0300,2026-01-11T10:30:00+0300,NORMAL
27,16,2,2,0,0.0,0,0,1,1,0,0,0,200,2,16527,0,0,10,3.625,1,1,0.0,0,1.4666666666666666,2026-01-11T10:49:55+0300,2026-01-11T10:30:00+0300,NORMAL
5,0,1,0,0,0.0,0,0,0,0,0,0,1,200,2,5309,1,1,10,0.0,5,5,0.0,0,1.4666666666666666,2026-01-11T10:49:55+0300,2026-01-11T10:30:00+0300,NORMAL
10,0,2,0,0,0.0,0,0,0,0,0,0,0,200,2,11270,0,0,10,0.0,1,1,0.0,0,1.4666666666666666,2026-01-11T10:49:56+0300,2026-01-11T10:30:00+0300,NORMAL
11,0,1,0,0,0.0,0,0,0,0,0,0,0,200,2,15707,0,0,10,0.0,4,3,0.0,0,1.4666666666666666,2026-01-11T10:49:56+0300,2026-01-11T10:30:00+0300,NORMAL
28,17,2,2,0,0.0,0,0,1,1,0,0,0,200,2,38192,0,0,10,3.6168746059562227,6,3,0.0,0,1.4666666666666666,2026-01-11T10:49:57+0300,2026-01-11T10:30:00+0300,NORMAL
28,20,1,1,0,0.0,0,0,1,1,0,0,0,200,2,1493,0,0,10,3.6841837197791887,8,6,0.125,0,1.4666666666666666,2026-01-11T10:49:57+0300,2026-01-11T10:30:00+0300,NORMAL
